year,gdp_growth,inflation,unemployment,gdp_per_capita,population,food_production_index,cereal_yield,cereal_production_tonnes,agricultural_land_pct,dietary_energy_supply_adequacy,economic_stress_score,data_completeness_score,latitude,longitude,food_pressure_score,income_group_Low_income,income_group_Lower_middle_income,income_group_Not_classified,income_group_Upper_middle_income,inflation_unemployment,inflation_minus_growth,inflation_squared
2017,1.80979178380274,2.22314331448899,1.7,9.060866373944773,16.23568577912036,103.84,2854.3,13.574971579720884,57.3353,122.0,39.86,75.0,23.1333,-82.3667,47.305543618392775,False,False,False,True,3.7793436346312825,0.41335153068624986,4.942366196757091
2018,2.24794852913217,2.44258329692817,1.7,9.095205807769563,16.2338427488325,95.37,2876.5,13.607717249029545,57.3353,122.0,42.27,75.0,23.1333,-82.3667,66.7948717948718,False,False,False,True,4.152391604777889,0.19463476779599986,5.966213162432489
2019,-0.163087223606624,2.20607305781525,1.705,9.130567586800073,16.231678500391457,96.43,2832.5,13.46330467004457,58.2545,123.0,47.8,75.0,23.1333,-82.3667,68.73667530970901,False,False,False,True,3.761354563575001,2.3691602814218737,4.866758336418327
2020,-5.126664870034081,1.905097220475015,2.233,9.170172241306624,16.229310943909802,75.07,2571.8,13.172547807228746,58.2545,124.0,48.86,75.0,23.1333,-82.3667,77.9069432440219,False,False,False,True,4.254082093320709,7.031762090509096,3.629395419461628
2021,1.25448735650322,3.4754032028987547,2.11,8.891497740878203,16.224450881722994,69.06,2408.4,13.051780084724948,58.2545,125.0,51.74,60.0,23.1333,-82.3667,79.54335926246038,False,False,False,True,7.333100758116372,2.2209158463955347,12.078427422718923
2022,1.77465227724316,7.98518671835033,1.829,8.943322543789217,16.21882936947903,71.39,2089.1,12.658796142063483,58.2545,125.0,50.69,60.0,23.1333,-82.3667,81.50965139729185,False,False,False,True,14.604906507862752,6.2105344411071695,63.763206926918514
2002,0.397065216763636,0.391389432485324,6.91,9.724641500692718,11.769163308880836,75.65,2387.1000000000004,14.09528515230511,37.7743,114.0,38.68,60.0,17.3,19.2595,48.7522757938417,False,False,False,False,2.7045009784735887,-0.005675784278312002,0.15318568786118397
2003,0.288186681651752,1.6337139144157,6.95,9.722968477122686,11.789784175588172,78.59,2346.2,14.215575779558884,37.5,115.0,46.49,60.0,17.3,19.2595,50.05607128404322,False,False,False,False,11.354311705189115,1.345527232763948,2.669021154155469
2004,0.208461073109362,1.37912138094799,6.8,9.721506358162245,11.807034341205489,81.17,2446.25,14.181290525089246,37.037,115.0,45.89,60.0,17.3,19.2595,49.75588931663062,False,False,False,False,9.378025390446332,1.1706603078386282,1.9019757833878912
2005,0.676425345201665,4.11711711711707,7.092,9.742927624240371,11.83253489165167,82.55,2538.05,14.210716776486588,37.2735,116.0,57.96,60.0,17.3,19.2595,50.53020876463358,False,False,False,False,29.19859459459426,3.440691771915405,16.950653356058375
2006,1.63593468987035,3.11499524097949,6.5,9.764292366760172,11.858215850042322,84.46,2523.6,14.301327252191962,37.1247,117.0,50.19,60.0,17.3,19.2595,50.681274051050046,False,False,False,False,20.247469066366687,1.4790605511091401,9.703195351324872
2007,2.46996322836787,2.99572039942908,6.002,9.798500110892936,11.877964333570125,86.5,2587.2,14.244692248028295,37.1884,118.0,48.32,60.0,17.3,19.2595,49.36587611399904,False,False,False,False,17.980313837373338,0.5257571710612101,8.974340711555527
2008,2.18804308019168,6.8763239367776,5.787,9.87428195292659,11.890546499848394,89.09,2677.75,14.234144903093208,37.26535,119.0,43.4,60.0,17.3,19.2595,50.31055687658784,False,False,False,False,39.793286622131966,4.688280856585919,47.283830883500585
2009,-0.531308242338184,1.75331605427595,6.674,9.880282775039152,11.897057975975072,90.19,2706.7,14.336258595362068,37.21435,120.0,39.41,60.0,17.3,19.2595,50.16633301931229,False,False,False,False,11.701631346237692,2.284624296614134,3.074117186181786
2010,0.0823066088131412,2.77944261312586,7.037,9.895870164400936,11.909713031884705,91.26,2694.75,14.37060271253806,36.5248,119.5,53.01,60.0,17.3,19.2595,51.74969780204189,False,False,False,False,19.558937668566674,2.6971360043127186,7.725301239659908
2011,0.508457572414372,2.3325315256217,6.902,9.874435931267907,11.923921913635931,93.28,2776.1,14.290842155843787,36.44505,120.0,40.59,60.0,17.3,19.2595,52.097083576888814,False,False,False,False,16.099132589840973,1.824073953207328,5.440703318019095
2012,-0.34895035717112,3.18398746349454,6.79,9.893983649030377,11.932221154790554,93.89,2792.7,14.385102848970485,37.0745,120.0,51.06,60.0,17.3,19.2595,50.44511668107174,False,False,False,False,21.61927487712793,3.5329378206656603,10.137776167690395
2013,-0.635696647893425,1.33232086152117,6.709,9.889504857859857,11.943557869736422,96.65,2975.5,14.388585610832138,36.7047,121.0,47.39,60.0,17.3,19.2595,49.68284547003919,False,False,False,False,8.938540659945529,1.9680175094145949,1.7750788780445124
2014,-0.637398345190817,1.49873969616429,6.576,9.88451011831416,11.957034196670596,98.68,3005.65,14.437709688170145,37.4343,121.0,53.66,60.0,17.3,19.2595,51.30258066408238,False,False,False,False,9.85571224197637,2.1361380413551068,2.2462206768586284
2015,0.45815174597594,-0.2732499966196445,6.412,9.87110964795267,11.970230051613555,100.07,3010.5,14.477614845264188,38.138450000000006,121.0,42.06,60.0,17.3,19.2595,51.221403347151856,False,False,False,False,-1.7520789783251605,-0.7314017425955845,0.07466556065263573
2016,-1.06770769957464,-0.0472079848940292,5.896,9.849300405376315,11.9808331492571,101.39,3020.7,14.501877856981,38.138450000000006,121.0,45.47,60.0,17.3,19.2595,49.60218797471666,False,False,False,False,-0.27833827893519614,1.0204997146806107,0.002228593837754889
2017,-1.27620931537493,1.58558801700344,5.592,9.848991455516948,11.984028489659265,102.21,3000.9,14.46568522496126,38.01585,122.0,51.72,60.0,17.3,19.2595,48.36924060488106,False,False,False,False,8.866608191083236,2.8617973323783703,2.514089359664901
2018,-2.10411142994484,2.58368756641813,5.353,9.85849669749962,11.978776735093,103.42,2879.9,14.39407763612137,38.43025,122.0,61.45,60.0,17.3,19.2595,50.516092562785694,False,False,False,False,13.83047954303625,4.68779899636297,6.675441440863639
2019,-3.20613171902549,2.62220783425058,5.364,9.863794429939064,11.966812415457428,104.62,3119.3,14.593818302983175,38.138450000000006,123.0,63.82,60.0,17.3,19.2595,48.99239837812132,False,False,False,False,14.065522822920112,5.82833955327607,6.875973926005118
2020,-5.126664870034081,1.905097220475015,6.375,9.69897028953682,11.954291679866197,105.72,3260.25,14.5020081791263,37.6161,124.0,67.07,35.0,17.3,19.2595,48.87849872552729,False,False,False,False,12.14499478052822,7.031762090509096,3.629395419461628
2021,4.18371193053579,3.4754032028987547,6.04,9.78676173254629,11.94437665771609,105.65,3021.25,14.65228772514405,37.50695,125.0,50.0,35.0,17.3,19.2595,47.03277397955458,False,False,False,False,20.991435345508478,-0.7083087276370357,12.078427422718923
2022,6.90599999999999,7.98518671835033,5.337,9.906390359049569,11.940295564021984,106.08,3239.7,14.638035077502668,36.6967,125.0,26.32,35.0,17.3,19.2595,50.60404112547017,False,False,False,False,42.61694151583571,1.07918671835034,63.763206926918514
2006,5.41390507049363,4.26717463390264,6.5,11.374652501262,10.783798713077552,84.46,2523.6,14.301327252191962,10.2273,117.0,1.9,15.0,19.3022,-81.3857,50.681274051050046,False,False,False,False,27.73663512036716,-1.1467304365909898,18.208779356222134
2007,3.16262533840754,4.81023704342911,6.002,11.40633375978158,10.81351873423914,86.5,2587.2,14.244692248028295,10.2273,118.0,42.63,35.0,19.3022,-81.3857,49.36587611399904,False,False,False,False,28.87104273466152,1.64761170502157,23.138380413977625
2008,-0.357401372925935,8.94995335353387,5.787,11.403736726090363,10.842556871299625,89.09,2677.75,14.234144903093208,10.2273,119.0,50.67,35.0,19.3022,-81.3857,50.31055687658784,False,False,False,False,51.7933800569005,9.307354726459804,80.10166503043216
2009,-5.126664870034081,2.8604485590267403,6.674,11.306818121422983,10.870832550232782,90.19,2706.7,14.336258595362068,10.2273,120.0,53.03,35.0,19.3022,-81.3857,50.16633301931229,False,False,False,False,19.090633682944468,7.9871134290608214,8.182165958838155
2010,-2.71563682344265,0.276140861750108,7.037,11.249463321137451,10.898589464834572,91.26,2694.75,14.37060271253806,10.2273,119.5,34.61,60.0,19.3022,-81.3857,51.74969780204189,False,False,False,False,1.9432032441355098,2.991777685192758,0.07625377552809226
2011,1.16906269526342,1.32543575779664,6.902,11.228995833563692,10.9260643715946,93.28,2776.1,14.290842155843787,10.2273,120.0,29.9,60.0,19.3022,-81.3857,52.097083576888814,False,False,False,False,9.148157600312409,0.15637306253322003,1.7567799480459534
2012,1.22975368307725,1.18894845245607,6.79,11.226610333672856,10.953207171781322,93.89,2792.7,14.385102848970485,10.2273,120.0,27.26,60.0,19.3022,-81.3857,50.44511668107174,False,False,False,False,8.072959992176715,-0.04080523062117991,1.4135984225976839
2013,1.2793305928175,2.1606114681339,6.709,11.226772013292583,10.979445150639432,96.65,2975.5,14.388585610832138,10.2273,121.0,43.29,60.0,19.3022,-81.3857,49.68284547003919,False,False,False,False,14.495542339710333,0.8812808753163999,4.668241916231726
2014,2.65452932151371,1.27397911533387,6.576,11.236464276369055,11.004779580825998,98.68,3005.65,14.437709688170145,10.2273,121.0,34.1,60.0,19.3022,-81.3857,51.30258066408238,False,False,False,False,8.37768666243553,-1.38055020617984,1.62302278630687
2015,2.83312242670048,-0.2732499966196445,6.412,11.24347890858666,11.029114957944724,100.07,3010.5,14.477614845264188,10.2273,121.0,18.11,60.0,19.3022,-81.3857,51.221403347151856,False,False,False,False,-1.7520789783251605,-3.1063724233201246,0.07466556065263573
2016,3.23997361448569,-0.2732499966196445,5.896,11.261938528903922,11.052491896264268,101.39,3020.7,14.501877856981,10.2273,121.0,21.81,60.0,19.3022,-81.3857,49.60218797471666,False,False,False,False,-1.6110819800694238,-3.5132236111053343,0.07466556065263573
2017,3.18404730726789,2.22314331448899,5.592,11.29046848123584,11.07497848661681,102.21,3000.9,14.46568522496126,10.2273,122.0,31.69,35.0,19.3022,-81.3857,48.36924060488106,False,False,False,False,12.431817414622431,-0.9609039927789,4.942366196757091
2018,4.26726567162505,2.44258329692817,5.353,11.336982172206213,11.096530846769337,103.42,2879.9,14.39407763612137,10.2273,122.0,19.09,35.0,19.3022,-81.3857,50.516092562785694,False,False,False,False,13.075148388456494,-1.8246823746968799,5.966213162432489
2019,3.91563637725301,2.20607305781525,5.364,11.3879889191596,11.117331476657329,104.62,3119.3,14.593818302983175,10.2273,123.0,21.22,35.0,19.3022,-81.3857,48.99239837812132,False,False,False,False,11.833375882121,-1.70956331943776,4.866758336418327
2020,-4.95480732200573,1.905097220475015,6.375,11.31860983896798,11.137286113759306,105.72,3260.25,14.5020081791263,10.2273,124.0,34.15,35.0,19.3022,-81.3857,48.87849872552729,False,False,False,False,12.14499478052822,6.859904542480745,3.629395419461628
2021,4.86941655353661,3.4754032028987547,6.04,11.367329297948864,11.157806452798765,105.65,3021.25,14.65228772514405,10.2273,125.0,31.84,35.0,19.3022,-81.3857,47.03277397955458,False,False,False,False,20.991435345508478,-1.394013350637855,12.078427422718923
2022,5.77566708028824,7.98518671835033,5.337,11.440695629572168,11.178738614862691,106.08,3239.7,14.638035077502668,10.2273,125.0,18.66,35.0,19.3022,-81.3857,50.60404112547017,False,False,False,False,42.61694151583571,2.2095196380620896,63.763206926918514
2002,3.72297491128981,2.80115505180746,3.336,9.68621522060203,13.796777178818491,122.41049999999998,2394.4,11.861827276238836,15.1351,106.0,36.02,100.0,35.1676,33.3736,39.4286650866288,False,False,False,False,9.344653252829687,-0.9218198594823499,7.8464696242664544
2003,2.62329962315329,4.13906538686858,4.153,9.91607036061379,13.81510147430096,122.41049999999998,2263.9,12.011826269863906,16.6486,105.0,43.82,100.0,35.1676,33.3736,42.91510858045599,False,False,False,False,17.189538551665212,1.5157657637152901,17.13186227677355
2004,5.02627226665527,2.28621706801674,4.77,10.07717272037836,13.833228661207857,122.41049999999998,1677.9,11.62098134486803,16.8649,105.0,36.32,100.0,35.1676,33.3736,46.60511678094133,False,False,False,False,10.905255414439848,-2.74005519863853,5.226788482091059
2005,4.85298762175586,2.56016132330233,5.481,10.125040307955237,13.851024409186229,122.41049999999998,1205.6,11.158904139925626,18.0541,106.0,37.48,100.0,35.1676,33.3736,52.108528925179066,False,False,False,False,14.032244213020071,-2.2928262984535297,6.554426001333138
2006,4.71378358593959,2.30468732978555,4.593,10.193552330963133,13.868500462294886,118.35,1219.7,11.109967212073244,16.973,108.0,36.99,100.0,35.1676,33.3736,52.24686049474297,False,False,False,False,10.585428905705031,-2.4090962561540397,5.311583688074048
2007,5.09822614854798,2.37265183669719,3.946,10.349642771468275,13.885703375894112,115.88,1596.1,11.059330474658507,15.9135,110.0,34.03,100.0,35.1676,33.3736,47.74369654473437,False,False,False,False,9.362484147607113,-2.7255743118507896,5.629476738182549
2008,3.64698922103939,4.66900841902485,3.756,10.474418987088796,13.902630012446654,112.16,686.52,8.754949455098293,12.4973,112.0,33.52,100.0,35.1676,33.3736,58.16838952607416,False,False,False,False,17.536795621857337,1.0220191979854603,21.79963961692493
2009,-2.01508203683694,0.326276652249793,5.594,10.380884074965405,13.91930464741691,107.7,1823.8,10.947661254690129,13.7946,114.0,36.83,100.0,35.1676,33.3736,46.39118177845626,False,False,False,False,1.8251915926853421,2.341358689086733,0.10645645380333237
2010,2.28267100119788,2.43004084102254,6.359,10.345156884654784,13.935794463836222,107.23,1998.4,11.09335636147579,12.3784,116.0,43.17,100.0,35.1676,33.3736,43.55995579113439,False,False,False,False,15.452629708062332,0.1473698398246599,5.905098489037534
2011,0.416711868408683,3.28944939564211,7.942,10.388589095896515,13.952219147947606,111.8,1954.4,11.159046608333496,12.573,117.0,48.68,100.0,35.1676,33.3736,43.442564416876166,False,False,False,False,26.12480710018964,2.872737527233427,10.820477326490243
2012,-3.44738151374587,2.38905410042316,12.097,10.27480747746097,13.968573217540676,105.46,2399.3,11.415841713316752,12.6378,117.0,52.83,100.0,35.1676,33.3736,42.6218096239756,False,False,False,False,28.90038745281896,5.83643561416903,5.707579494748713
2013,-5.126664870034081,-0.2732499966196445,16.131,10.231557822306762,13.98432125273028,99.46,1688.0,10.857536390012886,11.7654,117.0,53.68,100.0,35.1676,33.3736,54.00277572404281,False,False,False,False,-4.407795695471486,4.853414873414437,0.07466556065263573
2014,-1.77605867728616,-0.2732499966196445,16.277,10.203373732826082,13.99933265505099,97.77,686.52,8.904222737368716,11.7803,116.0,55.64,100.0,35.1676,33.3736,73.43124180909284,False,False,False,False,-4.4476901949779535,1.5028086806665155,0.07466556065263573
2015,3.41892038889013,-0.2732499966196445,15.026,10.047130710035557,14.013953956659686,103.15,2683.0,11.386545582088326,13.6937,116.0,40.8,100.0,35.1676,33.3736,45.70582942409123,False,False,False,False,-4.105854449206778,-3.6921703855097743,0.07466556065263573
2016,6.57359080924678,-0.2732499966196445,13.006,10.097451763197888,14.028290997242884,99.08,686.52,9.226410552153675,11.8247,116.0,39.59,100.0,35.1676,33.3736,78.61800821791455,False,False,False,False,-3.553889456035096,-6.8468408058664245,0.07466556065263573
2017,5.75083236554525,0.531766496174467,11.155,10.17536218889368,14.042069071651278,104.0,1802.7,10.486736158228236,13.1251,117.0,37.5,100.0,35.1676,33.3736,58.2402877957021,False,False,False,False,5.931855264826179,-5.219065869370783,0.28277560645366945
2018,6.27166360056404,1.43549119531759,8.504,10.279227719602462,14.05510839202238,102.36,1052.9,10.138203880202951,14.3186,117.0,40.19,100.0,35.1676,33.3736,68.81489685566925,False,False,False,False,12.207417124980784,-4.836172405246449,2.060634971834323
2019,5.87559583386607,0.250370996758493,7.155,10.282888380208496,14.067569597842033,106.12,2656.3,11.023225122819186,13.549,118.0,33.54,100.0,35.1676,33.3736,54.84205314522209,False,False,False,False,1.7914044818070174,-5.625224837107577,0.06268563601784131
2020,-3.22063018637567,-0.2732499966196445,7.755,10.24463960019966,14.079602559802842,106.19,2381.4,11.052967211565694,13.7998,119.0,37.63,100.0,35.1676,33.3736,57.8957662976886,False,False,False,False,-2.119053723785343,2.9473801897560254,0.07466556065263573
2021,10.299999301348668,2.44608867175474,7.513,10.402407782824495,14.091102336474307,111.12,2063.5,10.89601684239608,13.1466,120.0,37.85,100.0,35.1676,33.3736,55.78850941160031,False,False,False,False,18.37746419089336,-7.853910629593928,5.9833497900868675
2022,8.27372597293814,8.39548297993334,6.806,10.411269839108256,14.101719796328222,108.71,2305.7,10.95920973739723,13.3017,120.0,44.98,100.0,35.1676,33.3736,56.81200549060335,False,False,False,False,57.13965716142631,0.12175700699519965,70.48413446635038
2002,1.51345949139996,1.90298097019026,7.28,8.999898337031388,16.13759597766432,99.15,4324.0,15.730199795668243,46.3048,123.0,41.77,100.0,50.0878,14.4205,20.88752626539663,False,False,False,False,13.853701462985093,0.3895214787903001,3.621336572906263
2003,3.300836832613,0.118739205526814,7.777,9.195577614677322,16.1373097717852,90.94,3940.8,15.570067862066178,46.5122,126.0,35.65,100.0,50.0878,14.4205,24.56042359524797,False,False,False,False,0.9234348013820325,-3.1820976270861863,0.014098998929138976
